id,symbol,name,usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,rank,coinGecko_link
bitcoin-wheelchair,btcwh,Bitcoin Wheelchair,0,0,340,0,2020/12/31,2766,https://www.coingecko.com/en/coins/bitcoin-wheelchair
bitcoinx,bcx,BitcoinX,0,0,947019,0,2020/12/31,2767,https://www.coingecko.com/en/coins/bitcoinx
bitcoinx-2,btcx,BitcoinXGames,0,0,1,7,2020/12/31,2768,https://www.coingecko.com/en/coins/bitcoinx-2
bitcoiva,bca,Bitcoiva,2,0,479136,-1,2020/12/31,2769,https://www.coingecko.com/en/coins/bitcoiva
bitconnect,bcc,Bitconnect,1,0,1,,2020/12/29,2770,https://www.coingecko.com/en/coins/bitconnect
bitconnectx-genesis,bccx,BCCXGenesis,0,0,27,8,2020/12/31,2771,https://www.coingecko.com/en/coins/bitconnectx-genesis
bitcorn,corn,BITCORN,0,0,3,,2020/12/31,2772,https://www.coingecko.com/en/coins/bitcorn
bitcratic,bct,Bitcratic,0,0,0,0,2020/12/31,2773,https://www.coingecko.com/en/coins/bitcratic
bitcratic-revenue,bctr,Bitcratic Revenue,2,0,954,1,2020/12/31,2774,https://www.coingecko.com/en/coins/bitcratic-revenue
bitcrystals,bcy,BitCrystals,0,0,0,,2020/12/3,2775,https://www.coingecko.com/en/coins/bitcrystals
bitcurate,btcr,Bitcurate,0,0,21,,2020/12/23,2776,https://www.coingecko.com/en/coins/bitcurate
bitdefi,bfi,BitDefi,20,0,65119,0,2020/12/31,2777,https://www.coingecko.com/en/coins/bitdefi
bitdice,csno,BitDice,0,0,282,0,2020/12/31,2778,https://www.coingecko.com/en/coins/bitdice
bitethereum,bite,BitEthereum,0,0,12,,2020/12/31,2779,https://www.coingecko.com/en/coins/bitethereum
bitex-global,xbx,Bitex Global XBX Coin,0,0,11,2,2020/12/31,2780,https://www.coingecko.com/en/coins/bitex-global
bitfarmings,bfi,BitFarmings,0,0,29088,0,2020/12/31,2781,https://www.coingecko.com/en/coins/bitfarmings
bitfex,bfx,Bitfex,0,0,2071,,2020/12/28,2782,https://www.coingecko.com/en/coins/bitfex
bit_financial,bfc,Bit Financial,0,0,179078,-15,2020/12/31,2783,https://www.coingecko.com/en/coins/bit_financial
bitflate,bfl,Bitflate,0,0,3,,2020/12/29,2784,https://www.coingecko.com/en/coins/bitflate
bitforex,bf,Bitforex Token,0,0,1545554,6,2020/12/31,2785,https://www.coingecko.com/en/coins/bitforex
bitfxt-coin,bxt,Bitfxt Coin,0,0,11,-44,2020/12/31,2786,https://www.coingecko.com/en/coins/bitfxt-coin
bitgem,xbtg,Bitgem,0,0,3,,2020/12/31,2787,https://www.coingecko.com/en/coins/bitgem
bitgesell,bgl,Bitgesell,0,0,31364,-2,2020/12/31,2788,https://www.coingecko.com/en/coins/bitgesell
bitget-defi-token,bft,Bitget DeFi Token,0,0,327290,,2020/6/25,2789,https://www.coingecko.com/en/coins/bitget-defi-token
bitgrin,xbg,BitGrin,0,0,16,,2020/11/10,2790,https://www.coingecko.com/en/coins/bitgrin
bitguild,plat,BitGuild PLAT,0,0,7276,0,2020/12/31,2791,https://www.coingecko.com/en/coins/bitguild
bithachi,bith,Bithachi,0,0,12,,2020/12/30,2792,https://www.coingecko.com/en/coins/bithachi
bithash-token,bt,BitHash Token,0,0,20502,-1,2020/12/31,2793,https://www.coingecko.com/en/coins/bithash-token
bithercash,bicas,BitherCash,0,0,2790,-6,2020/12/31,2794,https://www.coingecko.com/en/coins/bithercash
bithostcoin,bih,BitHostCoin,0,0,77,-47,2020/12/31,2795,https://www.coingecko.com/en/coins/bithostcoin
bitica-coin,bdcc,BITICA COIN,2,0,1488321,-18,2020/12/31,2796,https://www.coingecko.com/en/coins/bitica-coin
bitifex,bitx,BITIFEX,0,0,0,,2020/12/19,2797,https://www.coingecko.com/en/coins/bitifex
biting,btfm,BiTing,0,0,1,,2020/12/16,2798,https://www.coingecko.com/en/coins/biting
bitkam,kam,BitKAM,0,0,3,,2020/12/31,2799,https://www.coingecko.com/en/coins/bitkam
bitking,bkg,BitKing,0,0,0,,2020/12/16,2800,https://www.coingecko.com/en/coins/bitking
bitmark,marks,Bitmark,0,0,1056,2,2020/12/31,2801,https://www.coingecko.com/en/coins/bitmark
bitnautic,btnt,BitNautic,0,0,371242,1,2020/12/31,2802,https://www.coingecko.com/en/coins/bitnautic
bitnewchain,btn,BitNewChain,0,0,1122,3,2020/12/31,2803,https://www.coingecko.com/en/coins/bitnewchain
bito-coin,bito,BITO Coin,0,0,65225,1,2020/12/31,2804,https://www.coingecko.com/en/coins/bito-coin
bitor,btr,Bitor,0,0,26,0,2020/12/31,2805,https://www.coingecko.com/en/coins/bitor
bitorcash-token,boc,Bitorcash Token,0,0,3,-5,2020/12/31,2806,https://www.coingecko.com/en/coins/bitorcash-token
bitpakcoin9,bpak9,Bitpakcoin9,568,0,39,,2020/11/30,2807,https://www.coingecko.com/en/coins/bitpakcoin9
bitpakcointoken,bpakc,BitpakcoinToken,0,0,20,,2020/12/28,2808,https://www.coingecko.com/en/coins/bitpakcointoken
bitpanda-ecosystem-token,best,Bitpanda Ecosystem Token,0,0,126811,9,2020/12/31,2809,https://www.coingecko.com/en/coins/bitpanda-ecosystem-token
bitplayer-token,bpt,Bitpayer Token,0,0,12389,0,2020/12/31,2810,https://www.coingecko.com/en/coins/bitplayer-token
bitpower,bpp,Bitpower,0,0,20515,-5,2020/12/31,2811,https://www.coingecko.com/en/coins/bitpower
bit-public-talent-network,bptn,Bit Public Talent Network,0,0,23,,2020/12/30,2812,https://www.coingecko.com/en/coins/bit-public-talent-network
bitpumps-token,bpt,Bitpumps Token,0,0,2839,-3,2020/12/31,2813,https://www.coingecko.com/en/coins/bitpumps-token
bitrewards,xbrt,BitRewards,0,0,0,,2020/12/26,2814,https://www.coingecko.com/en/coins/bitrewards
bitrewards-token,bit,BitRewards Token,0,0,0,2,2020/12/31,2815,https://www.coingecko.com/en/coins/bitrewards-token
bitrue-token,btr,Bitrue Coin,0,0,5164853,1,2020/12/31,2816,https://www.coingecko.com/en/coins/bitrue-token
bitscoin,btcx,BITSCOIN,0,0,0,1,2020/12/24,2817,https://www.coingecko.com/en/coins/bitscoin
bitshark,btshk,Bitshark,0,0,202,-5,2020/12/31,2818,https://www.coingecko.com/en/coins/bitshark
bit-silver,btr,Bit Silver,0,0,483212,5,2020/12/31,2819,https://www.coingecko.com/en/coins/bit-silver
bitsonic-gas,bsg,Bitsonic Gas,0,0,99,0,2020/12/31,2820,https://www.coingecko.com/en/coins/bitsonic-gas
bitsonic-token,bsc,Bitsonic Token,0,0,76069,-3,2020/12/31,2821,https://www.coingecko.com/en/coins/bitsonic-token
bitsou,btu,Bitsou,0,0,283,1,2020/12/31,2822,https://www.coingecko.com/en/coins/bitsou
bitstake,xbs,BitStake,0,0,1,-11,2020/12/31,2823,https://www.coingecko.com/en/coins/bitstake
bitstash-marketplace,stash,BitStash Marketplace,0,0,0,,2020/12/30,2824,https://www.coingecko.com/en/coins/bitstash-marketplace
bitsten-token,bst,Bitsten Token,0,0,5296,0,2020/12/31,2825,https://www.coingecko.com/en/coins/bitsten-token
bitswift,bits,Bitswift,0,0,45374,20,2020/12/31,2826,https://www.coingecko.com/en/coins/bitswift
bittiger,bttr,BitTiger,0,0,5126,,2020/11/17,2827,https://www.coingecko.com/en/coins/bittiger
bit-token-economy,bitc,Bit Token Economy,0,0,184870,,2020/12/5,2828,https://www.coingecko.com/en/coins/bit-token-economy
bittokens,bxt,BitTokens,0,0,0,,2020/12/29,2829,https://www.coingecko.com/en/coins/bittokens
bittracksystems,bttr,BittrackSystems,0,0,423,2,2020/12/31,2830,https://www.coingecko.com/en/coins/bittracksystems
bit-trust-system,biut,Bit Trust System,0,0,583,0,2020/12/31,2831,https://www.coingecko.com/en/coins/bit-trust-system
bittwatt,bwt,Bittwatt,0,0,942,4,2020/12/31,2832,https://www.coingecko.com/en/coins/bittwatt
bitunits-europa,opa,BitUnits Europa,0,0,0,,2020/12/27,2833,https://www.coingecko.com/en/coins/bitunits-europa
bitunits-titan,titan,BitUnits Titan,0,0,0,,2020/12/17,2834,https://www.coingecko.com/en/coins/bitunits-titan
bitup-token,but,BitUP Token,0,0,107992,6,2020/12/31,2835,https://www.coingecko.com/en/coins/bitup-token
bitvote,btv,Bitvote,0,0,0,-1,2020/12/31,2836,https://www.coingecko.com/en/coins/bitvote
bityuan,bty,Bityuan,0,0,5,,2020/11/1,2837,https://www.coingecko.com/en/coins/bityuan
bitz,bitz,bitz,0,0,44,9,2020/12/31,2838,https://www.coingecko.com/en/coins/bitz
bitzeny,zny,BitZeny,0,0,23,21,2020/12/31,2839,https://www.coingecko.com/en/coins/bitzeny
bixcpro,bixcpro,BIXCPRO,0,0,2,,2020/12/30,2840,https://www.coingecko.com/en/coins/bixcpro
bizkey,bzky,Bizkey,0,0,89,0,2020/12/31,2841,https://www.coingecko.com/en/coins/bizkey
bizzcoin,bizz,BIZZCOIN,0,0,710171,-4,2020/12/31,2842,https://www.coingecko.com/en/coins/bizzcoin
bkex-token,bkk,BKEX Token,0,0,1848694,-4,2020/12/31,2843,https://www.coingecko.com/en/coins/bkex-token
black-diamond-rating,hzt,Black Diamond Rating,0,0,986229,0,2020/12/31,2844,https://www.coingecko.com/en/coins/black-diamond-rating
blackholeswap-compound-dai-usdc,bhsc,BlackHoleSwap-Compound DAI/USDC,1,0,44231,-2,2020/12/31,2845,https://www.coingecko.com/en/coins/blackholeswap-compound-dai-usdc
blackmoon-crypto,bmc,Blackmoon Crypto,0,0,502,-19,2020/12/31,2846,https://www.coingecko.com/en/coins/blackmoon-crypto
blacknet,bln,Blacknet,0,0,543847,0,2020/12/31,2847,https://www.coingecko.com/en/coins/blacknet
blackpearl-chain,bplc,BlackPearl Token,0,0,57,32,2020/12/31,2848,https://www.coingecko.com/en/coins/blackpearl-chain
blast,blast,BLAST,0,0,77,3,2020/12/31,2849,https://www.coingecko.com/en/coins/blast
blastx,bstx,Blastx,0,0,0,,2020/12/30,2850,https://www.coingecko.com/en/coins/blastx
blaze-defi,bnfi,Blaze DeFi,0,0,3034,-32,2020/12/31,2851,https://www.coingecko.com/en/coins/blaze-defi
blaze-network,BLZN,Blaze Network,0,0,0,0,2020/12/31,2852,https://www.coingecko.com/en/coins/blaze-network
blink,blink,BLink,0,0,181653,-13,2020/12/31,2853,https://www.coingecko.com/en/coins/blink
blipcoin,bpcn,BlipCoin,92686,0,87,,2020/12/27,2854,https://www.coingecko.com/en/coins/blipcoin
bliquid,bliq,Bliquid,5,0,188,2,2020/12/31,2855,https://www.coingecko.com/en/coins/bliquid
bloc,dap,Bloc,13012,0,0,-46,2020/12/31,2856,https://www.coingecko.com/en/coins/bloc
blocery,bly,Blocery,0,0,358287,1,2020/12/31,2857,https://www.coingecko.com/en/coins/blocery
block-18,18c,Block 18,0,0,116564,1,2020/12/31,2858,https://www.coingecko.com/en/coins/block-18
blockbase,bbt,BlockBase,0,0,1225,1,2020/12/31,2859,https://www.coingecko.com/en/coins/blockbase
block-chain-com,bc,Block-chain.com,0,0,1,37,2020/12/31,2860,https://www.coingecko.com/en/coins/block-chain-com
blockchain-cuties-universe,cute,Blockchain Cuties Universe,0,0,0,0,2020/12/31,2861,https://www.coingecko.com/en/coins/blockchain-cuties-universe
blockchain-exchange-alliance,bxa,Blockchain Exchange Alliance,0,0,5294,0,2020/12/31,2862,https://www.coingecko.com/en/coins/blockchain-exchange-alliance
blockchain-knowledge-coin,bkc,Blockchain Knowledge Coin,0,0,27,,2020/12/3,2863,https://www.coingecko.com/en/coins/blockchain-knowledge-coin
blockchain-of-hash-power,bhp,Blockchain of Hash Power,0,0,3035849,0,2020/12/31,2864,https://www.coingecko.com/en/coins/blockchain-of-hash-power
blockchainpoland,bcp,BlockchainPoland,0,0,973,0,2020/12/31,2865,https://www.coingecko.com/en/coins/blockchainpoland
blockchain-quotations-index-token,bqt,Blockchain Quotations Index Token,0,0,142054,2,2020/12/31,2866,https://www.coingecko.com/en/coins/blockchain-quotations-index-token
blockclout,clout,BLOCKCLOUT,0,0,135,-1,2020/12/29,2867,https://www.coingecko.com/en/coins/blockclout
blockgrain,agri,AgriChain,0,0,113,,2020/12/30,2868,https://www.coingecko.com/en/coins/blockgrain
blockidcoin,bid,Blockidcoin,0,0,8,2,2020/12/31,2869,https://www.coingecko.com/en/coins/blockidcoin
blockmason-link,blink,BlockMason Link,0,0,3268,0,2020/12/31,2870,https://www.coingecko.com/en/coins/blockmason-link
blockmax,ocb,BLOCKMAX,0,0,165089,2,2020/12/31,2871,https://www.coingecko.com/en/coins/blockmax
blockmesh-2,bmh,BlockMesh,0,0,1459,-9,2020/12/31,2872,https://www.coingecko.com/en/coins/blockmesh-2
blocknotex,bnox,BlockNoteX,0,0,66141,0,2020/12/31,2873,https://www.coingecko.com/en/coins/blocknotex
blockpass,pass,Blockpass,0,0,140,-4,2020/12/31,2874,https://www.coingecko.com/en/coins/blockpass
blockpool,bpl,Blockpool,0,0,0,,2020/12/24,2875,https://www.coingecko.com/en/coins/blockpool
blockstamp,bst,BlockStamp,0,0,0,,2020/12/30,2876,https://www.coingecko.com/en/coins/blockstamp
blood,blood,BLOOD,0,0,5266,-2,2020/12/31,2877,https://www.coingecko.com/en/coins/blood
bloomzed-token,blct,Bloomzed Loyalty Club Ticket,2,0,185009,-1,2020/12/31,2878,https://www.coingecko.com/en/coins/bloomzed-token
blucon,bep,Blucon,0,0,37,0,2020/12/31,2879,https://www.coingecko.com/en/coins/blucon
blue-baikal,bbc,Blue Baikal,0,0,6396,-1,2020/12/31,2880,https://www.coingecko.com/en/coins/blue-baikal
bluechips-token,bchip,BLUECHIPS Token,0,0,226,-2,2020/12/31,2881,https://www.coingecko.com/en/coins/bluechips-token
bluecoin,blu,Bluecoin,0,0,15,,2020/12/30,2882,https://www.coingecko.com/en/coins/bluecoin
bluekeymarket,bky,BLUEKEY,0,0,0,,2020/12/25,2883,https://www.coingecko.com/en/coins/bluekeymarket
blueshare-token,bst1,Blueshare Token,0,0,5141,-80,2020/12/31,2884,https://www.coingecko.com/en/coins/blueshare-token
blue-whale,bwx,Blue Whale,0,0,206458,-36,2020/12/31,2885,https://www.coingecko.com/en/coins/blue-whale
blurt,blurt,Blurt,0,0,174,-78,2020/12/31,2886,https://www.coingecko.com/en/coins/blurt
bmchain-token,bmt,BMCHAIN token,0,0,0,,2020/12/31,2887,https://www.coingecko.com/en/coins/bmchain-token
bmj-coin,bmj,BMJ Coin,0,0,21103,-12,2020/12/31,2888,https://www.coingecko.com/en/coins/bmj-coin
bmj-master-nodes,bmj,BMJ Master Nodes,20,0,43922,-7,2020/12/31,2889,https://www.coingecko.com/en/coins/bmj-master-nodes
bmtoken,BMT,BMToken,16,0,246,,2020/12/26,2890,https://www.coingecko.com/en/coins/bmtoken
bnoincoin,bnc,Bnoincoin,0,0,11,,2020/12/24,2891,https://www.coingecko.com/en/coins/bnoincoin
bns-governance,bnsg,BNS Governance,0,0,82,0,2020/12/31,2892,https://www.coingecko.com/en/coins/bns-governance
bns-token,bns,BNS Token,0,0,381373,1,2020/12/31,2893,https://www.coingecko.com/en/coins/bns-token
bnx,bnx,BTCNEXT Coin,0,0,58636,0,2020/12/31,2894,https://www.coingecko.com/en/coins/bnx
boa,boa,BOA,830,0,257,,2020/12/27,2895,https://www.coingecko.com/en/coins/boa
boatpilot,navy,BoatPilot,0,0,0,,2020/12/31,2896,https://www.coingecko.com/en/coins/boatpilot
boboo-token,bobt,Boboo Token,0,0,340631,-5,2020/12/31,2897,https://www.coingecko.com/en/coins/boboo-token
bodhi-network,nbot,Bodhi Network,0,0,20443,0,2020/12/31,2898,https://www.coingecko.com/en/coins/bodhi-network
boid,boid,Boid,0,0,14,-1,2020/12/31,2899,https://www.coingecko.com/en/coins/boid
boltt-coin,boltt,BolttCoin,0,0,204,0,2020/12/31,2900,https://www.coingecko.com/en/coins/boltt-coin
bone,BONE,Bone,0,0,2377,-8,2020/12/31,2901,https://www.coingecko.com/en/coins/bone
b-one-payment,b1p,B ONE PAYMENT,0,0,1,-28,2020/12/31,2902,https://www.coingecko.com/en/coins/b-one-payment
bonezyard,bnz,BonezYard,0,0,40103,2,2020/12/31,2903,https://www.coingecko.com/en/coins/bonezyard
bonorum-coin,bono,Bonorum,39,0,1557,1,2020/12/31,2904,https://www.coingecko.com/en/coins/bonorum-coin
bonuscloud,bxc,BonusCloud,0,0,47015,-6,2020/12/31,2905,https://www.coingecko.com/en/coins/bonuscloud
boobank,boob,BooBank,0,0,152,,2020/12/30,2906,https://www.coingecko.com/en/coins/boobank
boobanker-research-association,bbra,BooBanker Research Association,0,0,186,,2020/12/30,2907,https://www.coingecko.com/en/coins/boobanker-research-association
boogle,boo,Boogle,0,0,79,-3,2020/12/31,2908,https://www.coingecko.com/en/coins/boogle
boolean,bool,Boolean,0,0,8014,-2,2020/12/31,2909,https://www.coingecko.com/en/coins/boolean
boon-tech,boon,Boon Tech,0,0,0,,2020/11/3,2910,https://www.coingecko.com/en/coins/boon-tech
boosto,bst,BOOSTO,0,0,2141,2,2020/12/31,2911,https://www.coingecko.com/en/coins/boosto
bora,bora,BORA,0,0,1316877,-1,2020/12/31,2912,https://www.coingecko.com/en/coins/bora
boringdao-btc,obtc,BoringDAO BTC,28085,0,3433,0,2020/12/31,2913,https://www.coingecko.com/en/coins/boringdao-btc
boscore,bos,BOSCore,0,0,7,,2020/12/24,2914,https://www.coingecko.com/en/coins/boscore
botton,boc,Botton,0,0,1027,,2020/11/16,2915,https://www.coingecko.com/en/coins/botton
botxcoin,botx,BOTXCOIN,0,0,60421,-2,2020/12/31,2916,https://www.coingecko.com/en/coins/botxcoin
bowl-a-coin,bac,Bowl A Coin,0,0,3,-1,2020/12/31,2917,https://www.coingecko.com/en/coins/bowl-a-coin
bowscoin,bsc,BowsCoin,0,0,0,,2020/12/29,2918,https://www.coingecko.com/en/coins/bowscoin
boxaxis,baxs,BoxAxis,0,0,33886,0,2020/12/31,2919,https://www.coingecko.com/en/coins/boxaxis
bpop,bpop,BPOP,0,0,2855,0,2020/12/31,2920,https://www.coingecko.com/en/coins/bpop
bqcc-token,bqcc,BQCC Token,0,0,9,,2020/12/1,2921,https://www.coingecko.com/en/coins/bqcc-token
bqt,bqtx,BQT,0,0,23,,2020/12/10,2922,https://www.coingecko.com/en/coins/bqt
brapper-token,brap,Brapper Token,0,0,0,,2020/12/20,2923,https://www.coingecko.com/en/coins/brapper-token
bravo-coin,bravo,BravoCoin,0,0,0,3,2020/12/31,2924,https://www.coingecko.com/en/coins/bravo-coin
braziliexs-token,brzx,Braziliex Token,0,0,1036,0,2020/12/31,2925,https://www.coingecko.com/en/coins/braziliexs-token
breezecoin,brze,Breezecoin,0,0,30403,16,2020/12/31,2926,https://www.coingecko.com/en/coins/breezecoin
brick,brick,r/FortNiteBR Bricks,0,0,4022,-19,2020/12/31,2927,https://www.coingecko.com/en/coins/brick
brickblock,bbk,BrickBlock,0,0,0,,2020/12/30,2928,https://www.coingecko.com/en/coins/brickblock
bricktox,xbt,Bricktox,0,0,1193,,2020/12/25,2929,https://www.coingecko.com/en/coins/bricktox
bridge-finance,bfr,Bridge Finance,0,0,2420,-6,2020/12/31,2930,https://www.coingecko.com/en/coins/bridge-finance
bridge-oracle,brg,Bridge Oracle,0,0,1894815,15,2020/12/31,2931,https://www.coingecko.com/en/coins/bridge-oracle
brother,brat,BROTHER,0,0,661,-18,2020/12/31,2932,https://www.coingecko.com/en/coins/brother
brother-music-platform,bmp,Brother Music Platform,0,0,1004366,6,2020/12/31,2933,https://www.coingecko.com/en/coins/brother-music-platform
bryllite,brc,Bryllite,0,0,819,0,2020/12/31,2934,https://www.coingecko.com/en/coins/bryllite
brz,brz,Brazilian Digital Token,0,0,774124,1,2020/12/31,2935,https://www.coingecko.com/en/coins/brz
bsc-farm,bsc,BSC Farm,0,0,302,0,2020/12/31,2936,https://www.coingecko.com/en/coins/bsc-farm
bscswap,bswap,BSCswap,10,0,100,-4,2020/12/31,2937,https://www.coingecko.com/en/coins/bscswap
bsha3,bsha3,BSHA3,0,0,15468,80,2020/12/31,2938,https://www.coingecko.com/en/coins/bsha3
bsys,bsys,BSYS,0,0,134350,0,2020/12/31,2939,https://www.coingecko.com/en/coins/bsys
btc-ai-limit-loss,bll,BTC AI Limit Loss,187,0,1485,,2020/12/9,2940,https://www.coingecko.com/en/coins/btc-ai-limit-loss
btc-alpha-token,bac,BTC-Alpha Token,1,0,3896514,0,2020/12/31,2941,https://www.coingecko.com/en/coins/btc-alpha-token
btc-eth-75-25-weight-set,btceth7525,BTC ETH 75%/25% Weight Set,352,0,203,,2020/11/21,2942,https://www.coingecko.com/en/coins/btc-eth-75-25-weight-set
btc-eth-equal-weight-set,btceth5050,BTC ETH Equal Weight Set,872,0,202,,2020/12/28,2943,https://www.coingecko.com/en/coins/btc-eth-equal-weight-set
btc-fund-active-trading-set,btcfund,BTC Fund Active Trading Set,296,0,688,0,2020/12/30,2944,https://www.coingecko.com/en/coins/btc-fund-active-trading-set
btc-lite,btcl,BTC Lite,0,0,32,-12,2020/12/31,2945,https://www.coingecko.com/en/coins/btc-lite
btc-long-only-alpha-portfolio,bloap,BTC Long-Only Alpha Portfolio,222,0,347,0,2020/12/31,2946,https://www.coingecko.com/en/coins/btc-long-only-alpha-portfolio
btcmoon,btcm,BTCMoon,0,0,1,-46,2020/12/31,2947,https://www.coingecko.com/en/coins/btcmoon
btc-network-demand-set-ii,byte,BTC Network Demand Set II,462,0,18502,1,2020/12/31,2948,https://www.coingecko.com/en/coins/btc-network-demand-set-ii
btc-on-chain-beta-portfolio-set,bocbp,BTC On-Chain Beta Portfolio Set,357,0,35,4,2020/12/31,2949,https://www.coingecko.com/en/coins/btc-on-chain-beta-portfolio-set
btc-range-bond-low-volatility-set,btclovol,BTC Range Bond Low Volatility Set,224,0,5562,,2020/11/26,2950,https://www.coingecko.com/en/coins/btc-range-bond-low-volatility-set
btc-range-bound-min-volatility-set,btcminvol,BTC Range Bound Min Volatility Set,161,0,267,,2020/12/9,2951,https://www.coingecko.com/en/coins/btc-range-bound-min-volatility-set
btc-rsi-crossover-yield-set,btcrsiapy,BTC RSI Crossover Yield Set,304,0,37727,1,2020/12/31,2952,https://www.coingecko.com/en/coins/btc-rsi-crossover-yield-set
btcshort,btcshort,BTCShort,3231,0,25,,2020/12/3,2953,https://www.coingecko.com/en/coins/btcshort
btecoin,bte,BTEcoin,4,0,362068,-1,2020/12/31,2954,https://www.coingecko.com/en/coins/btecoin
btf,btf,Bitcoin Faith,1,0,1,0,2020/12/31,2955,https://www.coingecko.com/en/coins/btf
btour-chain,btour,BTour Chain,0,0,618641,1,2020/12/31,2956,https://www.coingecko.com/en/coins/btour-chain
bts-coin,btsc,BTS Coin,0,0,27904,8,2020/12/31,2957,https://www.coingecko.com/en/coins/bts-coin
btsunicorn,btsucn,BTSunicorn,0,0,1022046,0,2020/12/31,2958,https://www.coingecko.com/en/coins/btsunicorn
bubble-network,bbl,Bubble Network,3,0,6691,8,2020/12/31,2959,https://www.coingecko.com/en/coins/bubble-network
buckhath-coin,bhig,BuckHath Coin,0,0,544,26,2020/12/31,2960,https://www.coingecko.com/en/coins/buckhath-coin
budbo,bubo,Budbo,0,0,737,-19,2020/12/31,2961,https://www.coingecko.com/en/coins/budbo
buddy,bud,Buddy,0,0,223,0,2020/12/31,2962,https://www.coingecko.com/en/coins/buddy
buggyra-coin-zero,bczero,Buggyra Coin Zero,0,0,413,,2020/12/25,2963,https://www.coingecko.com/en/coins/buggyra-coin-zero
buildup,bup,BuildUp,0,0,65416,1,2020/12/31,2964,https://www.coingecko.com/en/coins/buildup
bullbearbitcoin-set-ii,bbb,BullBearBitcoin Set II,205,0,2670,,2020/12/28,2965,https://www.coingecko.com/en/coins/bullbearbitcoin-set-ii
bullbearethereum-set-ii,bbe,BullBearEthereum Set II,272,0,136,,2020/12/27,2966,https://www.coingecko.com/en/coins/bullbearethereum-set-ii
bullers-coin,blcc,Bullers Coin,0,0,4,5,2020/12/31,2967,https://www.coingecko.com/en/coins/bullers-coin
bullionpay,bullion,BullionPAY,0,0,2,,2020/9/16,2968,https://www.coingecko.com/en/coins/bullionpay
bullionschain,blc,BullionsChain,0,0,7852,-2,2020/12/31,2969,https://www.coingecko.com/en/coins/bullionschain
bullswap-protocol,bvl,Bullswap Protocol,0,0,533,-20,2020/12/31,2970,https://www.coingecko.com/en/coins/bullswap-protocol
bumo,bu,BUMO,0,0,120544,11,2020/12/31,2971,https://www.coingecko.com/en/coins/bumo
bundles,bund,Bundles,2,0,13921,-5,2020/12/31,2972,https://www.coingecko.com/en/coins/bundles
